ts_local,weekday,hour,is_weekend,activity_level,lambda_ci,checkins,checkouts,treadmill_sessions,strength_sessions,other_sessions,avg_session_min
2025-10-24 17:15:00,4,17.25,0,1.1,1.106178320147068,9,1,2,5,2,75
2025-10-24 17:30:00,4,17.5,0,1.1,1.0188344907133418,6,6,1,4,1,55
2025-10-24 17:45:00,4,17.75,0,1.1,0.9839351033579268,9,2,2,5,2,73
2025-10-24 18:00:00,4,18.0,0,1.1,1.1555553240510474,14,3,3,8,3,68
2025-10-24 18:15:00,4,18.25,0,1.1,1.2002452653828855,14,6,3,8,3,65
2025-10-24 18:30:00,4,18.5,0,1.1,1.0736942696396239,12,5,2,7,3,57
2025-10-24 18:45:00,4,18.75,0,1.1,1.0829754418312663,13,6,3,8,2,65
2025-10-24 19:00:00,4,19.0,0,0.9,0.8650321971293047,15,10,3,9,3,61
2025-10-24 19:15:00,4,19.25,0,0.9,1.0402963751721321,6,9,1,4,1,71
2025-10-24 19:30:00,4,19.5,0,0.9,1.0484885274866491,12,9,2,7,3,62
2025-10-24 19:45:00,4,19.75,0,0.9,0.7740641516352683,5,11,1,3,1,64
2025-10-24 20:00:00,4,20.0,0,0.9,0.8850032633165336,10,10,2,6,2,66
2025-10-24 20:15:00,4,20.25,0,0.9,0.8445462455351969,7,9,2,4,1,62
2025-10-24 20:30:00,4,20.5,0,0.9,0.8564334357823058,2,10,0,1,1,70
2025-10-24 20:45:00,4,20.75,0,0.9,0.7650829550461025,11,3,2,6,3,64
2025-10-24 21:00:00,4,21.0,0,0.5,0.5228448129811002,3,4,1,2,0,56
2025-10-24 21:15:00,4,21.25,0,0.5,0.5124018186590314,1,5,0,1,0,66
2025-10-24 21:30:00,4,21.5,0,0.5,0.4846427339013925,3,3,1,2,0,69
2025-10-24 21:45:00,4,21.75,0,0.5,0.37131902803010414,2,9,0,1,1,72
2025-10-24 22:00:00,4,22.0,0,0.5,0.43314805578935833,3,0,1,2,0,68
2025-10-25 06:30:00,5,6.5,1,0.3,0.34051793998834046,2,1,1,1,0,76
2025-10-25 06:45:00,5,6.75,1,0.3,0.3893622606778411,2,1,1,1,0,72
2025-10-25 07:00:00,5,7.0,1,1.0,1.2545533837237486,14,4,6,6,2,65
2025-10-25 07:15:00,5,7.25,1,1.0,1.174877972479114,15,2,6,6,3,66
2025-10-25 07:30:00,5,7.5,1,1.0,1.2558583136201122,11,0,4,4,3,59
2025-10-25 07:45:00,5,7.75,1,1.0,1.5280783169937744,7,2,3,3,1,69
2025-10-25 08:00:00,5,8.0,1,1.0,1.2638988760378047,10,6,4,4,2,73
2025-10-25 08:15:00,5,8.25,1,1.0,1.1520224013122204,10,11,4,4,2,62
2025-10-25 08:30:00,5,8.5,1,1.0,1.358502413570623,5,13,2,2,1,76
2025-10-25 08:45:00,5,8.75,1,1.0,0.8769746298313822,3,8,1,1,1,69
2025-10-25 09:00:00,5,9.0,1,0.7,0.8216202185974262,11,8,4,5,2,66
2025-10-25 09:15:00,5,9.25,1,0.7,0.8077505898471982,6,6,2,3,1,62
2025-10-25 09:30:00,5,9.5,1,0.7,0.8752061763886331,14,6,5,6,3,78
2025-10-25 09:45:00,5,9.75,1,0.7,0.8829154944902539,7,3,2,3,2,76
2025-10-25 10:00:00,5,10.0,1,0.7,0.7697478106550919,4,7,1,2,1,68
2025-10-25 10:15:00,5,10.25,1,0.7,0.8216574949854549,4,3,1,2,1,75
2025-10-25 10:30:00,5,10.5,1,0.7,0.8999829792462283,7,8,2,3,2,69
2025-10-25 10:45:00,5,10.75,1,0.7,0.7546875029596166,1,6,0,0,1,67
2025-10-25 11:00:00,5,11.0,1,0.4,0.3958754229613823,5,2,2,2,1,67
2025-10-25 11:15:00,5,11.25,1,0.4,0.52650155458477,4,3,1,2,1,69
2025-10-25 11:30:00,5,11.5,1,0.4,0.4666179223244659,5,7,2,2,1,68
2025-10-25 11:45:00,5,11.75,1,0.4,0.3827421700928623,2,0,1,1,0,70
2025-10-25 12:00:00,5,12.0,1,0.4,0.504931873865214,3,5,1,1,1,78
2025-10-25 12:15:00,5,12.25,1,0.4,0.4640520656940772,5,5,1,3,1,81
2025-10-25 12:30:00,5,12.5,1,0.4,0.5354277983149103,9,4,3,5,1,64
2025-10-25 12:45:00,5,12.75,1,0.4,0.4792023305859138,2,3,1,1,0,72
2025-10-25 13:00:00,5,13.0,1,0.4,0.5084277781882858,4,3,1,2,1,71
2025-10-25 13:15:00,5,13.25,1,0.4,0.4658100610760673,5,4,1,3,1,73
2025-10-25 13:30:00,5,13.5,1,0.4,0.4952300991444109,3,8,1,2,0,68
2025-10-25 13:45:00,5,13.75,1,0.4,0.4661535103026691,3,5,1,2,0,73
2025-10-25 14:00:00,5,14.0,1,0.4,0.48558081200754916,4,5,1,2,1,63
2025-10-25 14:15:00,5,14.25,1,0.4,0.49738098278776,6,3,1,3,2,87
2025-10-25 14:30:00,5,14.5,1,0.4,0.5013035567541679,6,2,1,3,2,71
2025-10-25 14:45:00,5,14.75,1,0.4,0.4443509748257359,3,2,1,2,0,74
2025-10-25 15:00:00,5,15.0,1,0.4,0.45646062671959453,0,5,0,0,0,64
2025-10-25 15:15:00,5,15.25,1,0.4,0.433419340287619,3,3,1,2,0,67
2025-10-25 15:30:00,5,15.5,1,0.4,0.43675831178100033,5,2,1,3,1,63
2025-10-25 15:45:00,5,15.75,1,0.4,0.5150176133978684,2,3,0,1,1,77
2025-10-25 16:00:00,5,16.0,1,0.4,0.4976999663675925,5,0,1,3,1,64
2025-10-25 16:15:00,5,16.25,1,0.4,0.4940528880775801,3,5,1,2,0,69
2025-10-25 16:30:00,5,16.5,1,0.4,0.5630436819483776,1,0,0,1,0,69
2025-10-25 16:45:00,5,16.75,1,0.4,0.34545162493753,3,2,1,2,0,72
2025-10-25 17:00:00,5,17.0,1,1.1,1.2930725887621703,7,3,1,4,2,64
2025-10-25 17:15:00,5,17.25,1,1.1,1.428192678936025,10,4,2,6,2,74
2025-10-25 17:30:00,5,17.5,1,1.1,1.4508457824616445,10,0,2,6,2,76
2025-10-25 17:45:00,5,17.75,1,1.1,1.4430569378633227,5,1,1,3,1,67
2025-10-25 18:00:00,5,18.0,1,1.1,1.1903672954965725,9,7,2,5,2,70
2025-10-25 18:15:00,5,18.25,1,1.1,1.3252662414553213,10,10,2,6,2,73
2025-10-25 18:30:00,5,18.5,1,1.1,1.4434531655034115,10,7,2,6,2,71
2025-10-25 18:45:00,5,18.75,1,1.1,1.4305093151579737,8,3,2,5,1,65
2025-10-25 19:00:00,5,19.0,1,0.9,1.0324447701516133,2,9,0,1,1,74
2025-10-25 19:15:00,5,19.25,1,0.9,1.166223267149447,10,9,2,6,2,78
2025-10-25 19:30:00,5,19.5,1,0.9,0.9193665510265523,5,9,1,3,1,78
2025-10-25 19:45:00,5,19.75,1,0.9,1.1171487989100222,3,5,1,2,0,73
2025-10-25 20:00:00,5,20.0,1,0.9,1.1435513272252278,12,0,3,7,2,74
2025-10-25 20:15:00,5,20.25,1,0.9,1.0889324940739162,4,10,1,2,1,68
2025-10-25 20:30:00,5,20.5,1,0.9,0.9877072380102072,7,5,2,4,1,65
2025-10-25 20:45:00,5,20.75,1,0.9,0.9240643684645046,8,1,2,5,1,70
2025-10-25 21:00:00,5,21.0,1,0.5,0.5064384219116943,4,8,1,2,1,81
2025-10-25 21:15:00,5,21.25,1,0.5,0.5261933068949587,3,3,1,2,0,67
2025-10-25 21:30:00,5,21.5,1,0.5,0.7219347135241673,6,5,1,3,2,72
2025-10-25 21:45:00,5,21.75,1,0.5,0.5693989160700315,4,5,1,2,1,72
2025-10-25 22:00:00,5,22.0,1,0.5,0.6196665613424689,7,5,2,4,1,68
2025-10-26 06:30:00,6,6.5,1,0.3,0.40825121263619996,2,3,1,1,0,77
2025-10-26 06:45:00,6,6.75,1,0.3,0.38556804758547625,2,9,1,1,0,78
2025-10-26 07:00:00,6,7.0,1,1.0,1.3070993057640552,14,5,6,6,2,83
2025-10-26 07:15:00,6,7.25,1,1.0,1.2936125693690657,16,5,6,6,4,66
2025-10-26 07:30:00,6,7.5,1,1.0,1.2571184536229822,7,4,3,3,1,72
2025-10-26 07:45:00,6,7.75,1,1.0,1.0399111623155264,10,2,4,4,2,70
2025-10-26 08:00:00,6,8.0,1,1.0,1.3113733577915225,11,15,4,5,2,67
2025-10-26 08:15:00,6,8.25,1,1.0,1.2431907238833706,10,11,4,4,2,67
2025-10-26 08:30:00,6,8.5,1,1.0,1.3345052921106364,9,6,3,4,2,71
2025-10-26 08:45:00,6,8.75,1,1.0,1.311125038587771,6,6,2,3,1,68
2025-10-26 09:00:00,6,9.0,1,0.7,1.0312821005010921,7,7,3,3,1,65
2025-10-26 09:15:00,6,9.25,1,0.7,0.759409135144263,6,6,2,3,1,71
2025-10-26 09:30:00,6,9.5,1,0.7,0.831613007049112,6,9,2,3,1,64
2025-10-26 09:45:00,6,9.75,1,0.7,0.8460218601506564,14,5,5,6,3,68
2025-10-26 10:00:00,6,10.0,1,0.7,0.8055364931941363,3,0,1,1,1,72
2025-10-26 10:15:00,6,10.25,1,0.7,0.7875887143863799,7,4,2,3,2,69
2025-10-26 10:30:00,6,10.5,1,0.7,0.8149701943117703,6,2,2,3,1,69
2025-10-26 10:45:00,6,10.75,1,0.7,0.849645476769942,9,9,3,4,2,79
2025-10-26 11:00:00,6,11.0,1,0.4,0.47348526637299637,4,4,1,2,1,77
2025-10-26 11:15:00,6,11.25,1,0.4,0.5019538320517809,4,2,1,2,1,70
2025-10-26 11:30:00,6,11.5,1,0.4,0.4359066925060689,5,2,2,2,1,65
2025-10-26 11:45:00,6,11.75,1,0.4,0.4388886341913787,5,3,2,2,1,74
2025-10-26 12:00:00,6,12.0,1,0.4,0.4642775773857008,6,2,2,3,1,83
2025-10-26 12:15:00,6,12.25,1,0.4,0.4549178672440294,2,0,1,1,0,77
2025-10-26 12:30:00,6,12.5,1,0.4,0.4084090100421694,1,0,0,1,0,63
2025-10-26 12:45:00,6,12.75,1,0.4,0.48023028673610746,3,3,1,2,0,69
2025-10-26 13:00:00,6,13.0,1,0.4,0.526020889863225,4,5,1,2,1,66
2025-10-26 13:15:00,6,13.25,1,0.4,0.4523074064062922,3,0,1,2,0,65
2025-10-26 13:30:00,6,13.5,1,0.4,0.5618167707779311,5,1,1,3,1,76
2025-10-26 13:45:00,6,13.75,1,0.4,0.5135802981074352,8,2,2,4,2,76
2025-10-26 14:00:00,6,14.0,1,0.4,0.4518866332599692,8,4,2,4,2,79
2025-10-26 14:15:00,6,14.25,1,0.4,0.424016229977398,6,0,1,3,2,73
2025-10-26 14:30:00,6,14.5,1,0.4,0.4596269114876079,3,7,1,2,0,70
2025-10-26 14:45:00,6,14.75,1,0.4,0.545491068109575,6,3,1,3,2,71
2025-10-26 15:00:00,6,15.0,1,0.4,0.5166413731203804,1,4,0,1,0,65
2025-10-26 15:15:00,6,15.25,1,0.4,0.50823975275314,6,5,1,3,2,77
2025-10-26 15:30:00,6,15.5,1,0.4,0.4778477848195212,2,2,0,1,1,66
2025-10-26 15:45:00,6,15.75,1,0.4,0.539713030015012,2,6,0,1,1,68
2025-10-26 16:00:00,6,16.0,1,0.4,0.46753366158423204,6,0,1,4,1,68
2025-10-26 16:15:00,6,16.25,1,0.4,0.43583063674507627,7,2,1,4,2,55
2025-10-26 16:30:00,6,16.5,1,0.4,0.5084105373397908,5,0,1,3,1,74
2025-10-26 16:45:00,6,16.75,1,0.4,0.5663139982045905,1,5,0,1,0,65
2025-10-26 17:00:00,6,17.0,1,1.1,1.1164353391857431,10,4,2,6,2,73
2025-10-26 17:15:00,6,17.25,1,1.1,1.3352015820680874,9,5,2,5,2,68
2025-10-26 17:30:00,6,17.5,1,1.1,1.3073251398023846,18,7,4,11,3,68
2025-10-26 17:45:00,6,17.75,1,1.1,1.3787077531248288,14,0,3,8,3,64
2025-10-26 18:00:00,6,18.0,1,1.1,1.2442757337950845,11,7,2,7,2,77
2025-10-26 18:15:00,6,18.25,1,1.1,1.2529646229178288,15,4,3,9,3,78
2025-10-26 18:30:00,6,18.5,1,1.1,1.2290679698529872,17,10,3,10,4,75
2025-10-26 18:45:00,6,18.75,1,1.1,1.2398270442288404,9,14,2,5,2,71
2025-10-26 19:00:00,6,19.0,1,0.9,1.0046439408213343,11,12,2,7,2,71
2025-10-26 19:15:00,6,19.25,1,0.9,1.3045174067517598,10,13,2,6,2,75
2025-10-26 19:30:00,6,19.5,1,0.9,1.2572367847235209,9,14,2,5,2,69
2025-10-26 19:45:00,6,19.75,1,0.9,0.956274685538607,7,8,1,4,2,77
2025-10-26 20:00:00,6,20.0,1,0.9,1.053474775799883,10,6,2,6,2,65
2025-10-26 20:15:00,6,20.25,1,0.9,0.9879745689968744,7,8,2,4,1,75
2025-10-26 20:30:00,6,20.5,1,0.9,1.0591837900377186,3,5,1,2,0,76
2025-10-26 20:45:00,6,20.75,1,0.9,1.0596191915402708,11,0,2,6,3,65
2025-10-26 21:00:00,6,21.0,1,0.5,0.5700457405854774,2,9,0,1,1,66
2025-10-26 21:15:00,6,21.25,1,0.5,0.6862823431090023,2,6,0,1,1,70
2025-10-26 21:30:00,6,21.5,1,0.5,0.6498124288873187,5,0,1,3,1,72
2025-10-26 21:45:00,6,21.75,1,0.5,0.6769352071605826,7,7,2,4,1,67
2025-10-26 22:00:00,6,22.0,1,0.5,0.5715079511497735,6,4,1,3,2,70
2025-10-27 06:30:00,0,6.5,0,0.3,0.31891903915117514,1,2,0,0,1,55
2025-10-27 06:45:00,0,6.75,0,0.3,0.2798581565907067,2,0,1,1,0,69
2025-10-27 07:00:00,0,7.0,0,1.0,1.0993768675847662,6,2,2,2,2,69
2025-10-27 07:15:00,0,7.25,0,1.0,0.9842498833334868,7,8,3,3,1,73
2025-10-27 07:30:00,0,7.5,0,1.0,1.045585404785402,13,1,5,5,3,68
2025-10-27 07:45:00,0,7.75,0,1.0,1.04447945889856,8,4,3,3,2,63
2025-10-27 08:00:00,0,8.0,0,1.0,1.0467603356612851,8,8,3,3,2,60
2025-10-27 08:15:00,0,8.25,0,1.0,0.9745287570739234,9,4,3,4,2,61
2025-10-27 08:30:00,0,8.5,0,1.0,1.0743448255895014,6,10,2,3,1,65
2025-10-27 08:45:00,0,8.75,0,1.0,0.9521121969630874,9,2,3,4,2,61
2025-10-27 09:00:00,0,9.0,0,0.7,0.6899231935238078,5,4,2,2,1,61
2025-10-27 09:15:00,0,9.25,0,0.7,0.6228815534343405,7,7,3,3,1,65
2025-10-27 09:30:00,0,9.5,0,0.7,0.7263650997345198,6,4,2,3,1,57
2025-10-27 09:45:00,0,9.75,0,0.7,0.6682980826013672,3,7,1,1,1,60
2025-10-27 10:00:00,0,10.0,0,0.7,0.706365884366364,6,5,2,3,1,66
2025-10-27 10:15:00,0,10.25,0,0.7,0.696331665547371,1,6,0,0,1,66
2025-10-27 10:30:00,0,10.5,0,0.7,0.7205552790913254,8,5,3,4,1,69
2025-10-27 10:45:00,0,10.75,0,0.7,0.7416360691462115,4,2,1,2,1,66
2025-10-27 11:00:00,0,11.0,0,0.4,0.4562417045133961,4,3,1,2,1,65
2025-10-27 11:15:00,0,11.25,0,0.4,0.4170038640455067,4,0,1,2,1,68
2025-10-27 11:30:00,0,11.5,0,0.4,0.39741479300737553,2,8,1,1,0,66
2025-10-27 11:45:00,0,11.75,0,0.4,0.388880886480999,4,4,1,2,1,60
2025-10-27 12:00:00,0,12.0,0,0.4,0.36911784934935055,3,1,1,1,1,61
2025-10-27 12:15:00,0,12.25,0,0.4,0.45407405314355964,2,3,1,1,0,73
2025-10-27 12:30:00,0,12.5,0,0.4,0.34156111884913964,3,0,1,2,0,81
2025-10-27 12:45:00,0,12.75,0,0.4,0.4159109338834272,5,2,1,3,1,69
2025-10-27 13:00:00,0,13.0,0,0.4,0.3905448826748702,0,3,0,0,0,60
2025-10-27 13:15:00,0,13.25,0,0.4,0.40847874093377323,4,2,1,2,1,74
2025-10-27 13:30:00,0,13.5,0,0.4,0.3370869553181165,4,2,1,2,1,63
2025-10-27 13:45:00,0,13.75,0,0.4,0.4277557390884124,4,2,1,2,1,67
2025-10-27 14:00:00,0,14.0,0,0.4,0.3838220531414834,0,0,0,0,0,65
2025-10-27 14:15:00,0,14.25,0,0.4,0.49354429776605574,5,5,1,3,1,66
2025-10-27 14:30:00,0,14.5,0,0.4,0.4411718241335725,5,6,1,3,1,63
2025-10-27 14:45:00,0,14.75,0,0.4,0.5080315790192484,1,4,0,1,0,71
2025-10-27 15:00:00,0,15.0,0,0.4,0.39636050285846525,3,0,1,2,0,64
2025-10-27 15:15:00,0,15.25,0,0.4,0.4097595068487458,4,6,1,2,1,68
2025-10-27 15:30:00,0,15.5,0,0.4,0.4217832868791244,4,2,1,2,1,68
2025-10-27 15:45:00,0,15.75,0,0.4,0.35347283526459566,1,3,0,1,0,64
2025-10-27 16:00:00,0,16.0,0,0.4,0.4286993542383841,2,1,0,1,1,57
2025-10-27 16:15:00,0,16.25,0,0.4,0.42262827577661305,1,2,0,1,0,61
2025-10-27 16:30:00,0,16.5,0,0.4,0.3817097005511864,1,2,0,1,0,69
2025-10-27 16:45:00,0,16.75,0,0.4,0.36941333611664606,0,0,0,0,0,67
2025-10-27 17:00:00,0,17.0,0,1.1,1.085746896087874,9,3,2,5,2,61
2025-10-27 17:15:00,0,17.25,0,1.1,1.063500492893613,9,0,2,5,2,65
2025-10-27 17:30:00,0,17.5,0,1.1,1.0535439774315147,15,0,3,9,3,66
2025-10-27 17:45:00,0,17.75,0,1.1,1.1637326318585173,13,0,3,8,2,68
2025-10-27 18:00:00,0,18.0,0,1.1,1.104192207061358,9,7,2,5,2,74
2025-10-27 18:15:00,0,18.25,0,1.1,1.0589070922252244,6,3,1,4,1,54
2025-10-27 18:30:00,0,18.5,0,1.1,1.140955384553608,9,9,2,5,2,71
2025-10-27 18:45:00,0,18.75,0,1.1,0.8577816094262017,8,6,2,5,1,66
2025-10-27 19:00:00,0,19.0,0,0.9,0.9571826732494981,6,5,1,4,1,60
2025-10-27 19:15:00,0,19.25,0,0.9,0.8275894433074095,10,3,2,6,2,66
2025-10-27 19:30:00,0,19.5,0,0.9,0.952647697252526,11,7,2,7,2,72
2025-10-27 19:45:00,0,19.75,0,0.9,0.9810508048042724,11,1,2,6,3,74
2025-10-27 20:00:00,0,20.0,0,0.9,0.8524555790513542,2,6,0,1,1,60
2025-10-27 20:15:00,0,20.25,0,0.9,0.8462107587540164,3,6,1,2,0,61
2025-10-27 20:30:00,0,20.5,0,0.9,0.7725061034372344,4,7,1,2,1,59
2025-10-27 20:45:00,0,20.75,0,0.9,0.9821320905430457,14,10,3,8,3,66
2025-10-27 21:00:00,0,21.0,0,0.5,0.5826855962077122,3,4,1,2,0,66
2025-10-27 21:15:00,0,21.25,0,0.5,0.4497784617445672,2,1,0,1,1,70
2025-10-27 21:30:00,0,21.5,0,0.5,0.5380491621714387,4,1,1,2,1,67
2025-10-27 21:45:00,0,21.75,0,0.5,0.4494522537772469,6,9,1,3,2,69
2025-10-27 22:00:00,0,22.0,0,0.5,0.3684436867240557,0,1,0,0,0,58
2025-10-28 06:30:00,1,6.5,0,0.3,0.3307116559512569,1,0,0,0,1,74
2025-10-28 06:45:00,1,6.75,0,0.3,0.26264486816021765,0,3,0,0,0,71
2025-10-28 07:00:00,1,7.0,0,1.0,1.0918125857074048,7,3,3,3,1,62
2025-10-28 07:15:00,1,7.25,0,1.0,1.1617490638047483,8,0,3,3,2,61
2025-10-28 07:30:00,1,7.5,0,1.0,1.1232188052487913,10,4,4,4,2,69
2025-10-28 07:45:00,1,7.75,0,1.0,0.9808219869380302,9,0,4,4,1,57
2025-10-28 08:00:00,1,8.0,0,1.0,0.9371740908855855,7,3,3,3,1,61
2025-10-28 08:15:00,1,8.25,0,1.0,0.9721490833669462,11,5,4,5,2,60
2025-10-28 08:30:00,1,8.5,0,1.0,1.0811484990637659,11,7,4,5,2,65
2025-10-28 08:45:00,1,8.75,0,1.0,1.0519374916911008,11,6,4,5,2,63
2025-10-28 09:00:00,1,9.0,0,0.7,0.614087735028058,4,4,1,2,1,61
2025-10-28 09:15:00,1,9.25,0,0.7,0.5837890728910793,6,4,2,3,1,61
2025-10-28 09:30:00,1,9.5,0,0.7,0.7289498937473862,7,9,3,3,1,62
2025-10-28 09:45:00,1,9.75,0,0.7,0.6010036104489969,4,6,1,2,1,59
2025-10-28 10:00:00,1,10.0,0,0.7,0.6902407338423118,7,6,2,3,2,68
2025-10-28 10:15:00,1,10.25,0,0.7,0.7245083213150187,2,3,1,1,0,71
2025-10-28 10:30:00,1,10.5,0,0.7,0.7218321644893272,8,4,3,4,1,67
2025-10-28 10:45:00,1,10.75,0,0.7,0.6451989172830221,5,2,2,2,1,72
2025-10-28 11:00:00,1,11.0,0,0.4,0.39666255442690657,1,5,0,0,1,61
2025-10-28 11:15:00,1,11.25,0,0.4,0.3747633586288274,3,0,1,1,1,61
2025-10-28 11:30:00,1,11.5,0,0.4,0.40811172820050373,2,4,1,1,0,67
2025-10-28 11:45:00,1,11.75,0,0.4,0.39149791130185374,2,5,1,1,0,68
2025-10-28 12:00:00,1,12.0,0,0.4,0.46415387995147106,4,0,1,2,1,65
2025-10-28 12:15:00,1,12.25,0,0.4,0.4076848340587154,3,3,1,2,0,65
2025-10-28 12:30:00,1,12.5,0,0.4,0.41969174533787507,2,3,1,1,0,60
2025-10-28 12:45:00,1,12.75,0,0.4,0.46680823746772104,5,3,1,3,1,52
2025-10-28 13:00:00,1,13.0,0,0.4,0.36371159863635,7,3,2,4,1,68
2025-10-28 13:15:00,1,13.25,0,0.4,0.45872240923120666,4,0,1,2,1,70
2025-10-28 13:30:00,1,13.5,0,0.4,0.3395680587459185,2,0,1,1,0,63
2025-10-28 13:45:00,1,13.75,0,0.4,0.4135796242117142,3,1,1,2,0,62
2025-10-28 14:00:00,1,14.0,0,0.4,0.3305419659153898,4,4,1,2,1,62
2025-10-28 14:15:00,1,14.25,0,0.4,0.37394777537924206,2,3,0,1,1,63
2025-10-28 14:30:00,1,14.5,0,0.4,0.439467447957426,1,0,0,1,0,70
2025-10-28 14:45:00,1,14.75,0,0.4,0.33905437011653716,5,2,1,3,1,60
2025-10-28 15:00:00,1,15.0,0,0.4,0.46122458327137994,5,4,1,3,1,68
2025-10-28 15:15:00,1,15.25,0,0.4,0.4397174973895959,2,0,0,1,1,63
2025-10-28 15:30:00,1,15.5,0,0.4,0.42171504627332984,2,0,0,1,1,55
2025-10-28 15:45:00,1,15.75,0,0.4,0.360903017720689,8,6,2,5,1,63
2025-10-28 16:00:00,1,16.0,0,0.4,0.4642639005437431,3,2,1,2,0,73
2025-10-28 16:15:00,1,16.25,0,0.4,0.3921093708939496,6,2,1,4,1,62
2025-10-28 16:30:00,1,16.5,0,0.4,0.4650137685264472,2,4,0,1,1,64
2025-10-28 16:45:00,1,16.75,0,0.4,0.3915562726083752,2,3,0,1,1,65
2025-10-28 17:00:00,1,17.0,0,1.1,1.1699945040518596,5,0,1,3,1,66
2025-10-28 17:15:00,1,17.25,0,1.1,1.1685250340631081,12,4,2,7,3,73
2025-10-28 17:30:00,1,17.5,0,1.1,1.0980270785824848,6,2,1,4,1,61
2025-10-28 17:45:00,1,17.75,0,1.1,1.1610740677834106,13,0,3,8,2,65
2025-10-28 18:00:00,1,18.0,0,1.1,1.085081020866061,5,7,1,3,1,69
2025-10-28 18:15:00,1,18.25,0,1.1,1.0820076034060506,9,9,2,5,2,61
2025-10-28 18:30:00,1,18.5,0,1.1,1.1470046077963434,8,3,2,5,1,65
2025-10-28 18:45:00,1,18.75,0,1.1,1.0462829844746424,6,6,1,4,1,70
2025-10-28 19:00:00,1,19.0,0,0.9,0.8312016606683957,7,3,1,4,2,62
2025-10-28 19:15:00,1,19.25,0,0.9,0.7741232510691313,8,7,2,5,1,64
2025-10-28 19:30:00,1,19.5,0,0.9,0.9749018768697195,10,9,2,6,2,59
2025-10-28 19:45:00,1,19.75,0,0.9,0.8987175835363201,4,4,1,2,1,70
2025-10-28 20:00:00,1,20.0,0,0.9,0.7151429987014842,9,4,2,5,2,66
2025-10-28 20:15:00,1,20.25,0,0.9,0.9742448037752429,9,4,2,5,2,63
2025-10-28 20:30:00,1,20.5,0,0.9,0.9357922319447525,9,8,2,5,2,63
2025-10-28 20:45:00,1,20.75,0,0.9,0.9069125197468387,9,5,2,5,2,65
2025-10-28 21:00:00,1,21.0,0,0.5,0.4402186752472073,2,3,0,1,1,67
2025-10-28 21:15:00,1,21.25,0,0.5,0.565390255364001,4,6,1,2,1,62
2025-10-28 21:30:00,1,21.5,0,0.5,0.5926190573094079,9,4,2,5,2,62
2025-10-28 21:45:00,1,21.75,0,0.5,0.42345548967642055,4,4,1,2,1,64
2025-10-28 22:00:00,1,22.0,0,0.5,0.546576040913618,3,5,1,2,0,66
2025-10-29 06:30:00,2,6.5,0,0.3,0.3292578993926038,3,5,1,1,1,73
2025-10-29 06:45:00,2,6.75,0,0.3,0.25164152986458904,3,5,1,1,1,61
2025-10-29 07:00:00,2,7.0,0,1.0,1.1772183227750637,6,2,2,2,2,57
2025-10-29 07:15:00,2,7.25,0,1.0,0.9939457410385605,10,1,4,4,2,72
2025-10-29 07:30:00,2,7.5,0,1.0,0.8264852813527904,7,0,3,3,1,61
2025-10-29 07:45:00,2,7.75,0,1.0,0.85771245677616,8,1,3,3,2,72
2025-10-29 08:00:00,2,8.0,0,1.0,0.989271183532599,9,6,3,4,2,71
2025-10-29 08:15:00,2,8.25,0,1.0,0.7693239046864387,7,6,3,3,1,68
2025-10-29 08:30:00,2,8.5,0,1.0,1.1153585638684562,5,6,2,2,1,71
2025-10-29 08:45:00,2,8.75,0,1.0,1.1280877794620754,12,4,5,5,2,56
2025-10-29 09:00:00,2,9.0,0,0.7,0.6986567656610758,5,4,2,2,1,58
2025-10-29 09:15:00,2,9.25,0,0.7,0.6784090145066123,2,7,1,1,0,66
2025-10-29 09:30:00,2,9.5,0,0.7,0.6278673774278816,3,0,1,1,1,63
2025-10-29 09:45:00,2,9.75,0,0.7,0.7336450513176896,11,12,4,5,2,61
2025-10-29 10:00:00,2,10.0,0,0.7,0.7010058602436491,6,5,2,3,1,69
2025-10-29 10:15:00,2,10.25,0,0.7,0.7109489358455917,11,2,4,5,2,66
2025-10-29 10:30:00,2,10.5,0,0.7,0.740930659456053,1,1,0,0,1,70
2025-10-29 10:45:00,2,10.75,0,0.7,0.7964538806749856,9,7,3,4,2,63
2025-10-29 11:00:00,2,11.0,0,0.4,0.37032615629323445,1,5,0,0,1,65
2025-10-29 11:15:00,2,11.25,0,0.4,0.3104335138165513,2,8,1,1,0,73
2025-10-29 11:30:00,2,11.5,0,0.4,0.38589520395308863,2,0,1,1,0,59
2025-10-29 11:45:00,2,11.75,0,0.4,0.473397270468365,8,6,2,4,2,65
2025-10-29 12:00:00,2,12.0,0,0.4,0.4000290148955428,4,1,1,2,1,61
2025-10-29 12:15:00,2,12.25,0,0.4,0.39467385826148904,1,1,0,1,0,73
2025-10-29 12:30:00,2,12.5,0,0.4,0.34713171973971846,2,6,1,1,0,77
2025-10-29 12:45:00,2,12.75,0,0.4,0.3985749950515094,3,5,1,2,0,66
2025-10-29 13:00:00,2,13.0,0,0.4,0.4242448745992919,1,0,0,1,0,67
2025-10-29 13:15:00,2,13.25,0,0.4,0.3447005329306422,0,0,0,0,0,64
2025-10-29 13:30:00,2,13.5,0,0.4,0.43652224043264715,4,3,1,2,1,64
2025-10-29 13:45:00,2,13.75,0,0.4,0.4453253857650699,2,1,1,1,0,65
2025-10-29 14:00:00,2,14.0,0,0.4,0.3115651182694233,4,0,1,2,1,58
